repository_name,repository_url,file_path,line_number,code_snippet,explanation
yuanshuai666/CANET,https://github.com/yuanshuai666/CANET,CICIDS2017/multi-class.py,2,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
JdeRobot/BehaviorMetrics,https://github.com/JdeRobot/BehaviorMetrics,behavior_metrics/brains/CARLA/tensorflow/brain_carla_bird_eye_deep_learning_previous_v.py,25,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kaist-dmlab/CrossMatch,https://github.com/kaist-dmlab/CrossMatch,fixmatch.py,83,"os.environ[""CUDA_VISIBLE_DEVICES""] = GPU",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yuanshuai666/CANET,https://github.com/yuanshuai666/CANET,UNSW-NB15/multi-class.py,14,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
amramabutbul/DisjunctiveNormalFormNet,https://github.com/amramabutbul/DisjunctiveNormalFormNet,DNFNet/XGBModelHandler.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = config['GPU']",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
leondgarse/Keras_insightface,https://github.com/leondgarse/Keras_insightface,IJB_evals.py,42,"cvd = os.environ.get(""CUDA_VISIBLE_DEVICES"", """").strip()",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
leondgarse/Keras_insightface,https://github.com/leondgarse/Keras_insightface,IJB_evals.py,73,"cvd = os.environ.get(""CUDA_VISIBLE_DEVICES"", """").strip()",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
huyquoctrinh/MetaPolyp-CBMS2023,https://github.com/huyquoctrinh/MetaPolyp-CBMS2023,train.py,14,"os.environ[""CUDA_VISIBLE_DEVICES""]=""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ikmb/amino_acid_encoding_deep_learning_applications,https://github.com/ikmb/amino_acid_encoding_deep_learning_applications,CustomTrainingScripts/trainOneHotModel.py,62,"os.environ[""CUDA_VISIBLE_DEVICES""]=str(gpuIndex)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
inspire-group/privacy-vs-robustness,https://github.com/inspire-group/privacy-vs-robustness,interval bound propagation-based verification/FMNIST/train_robust.py,24,os.environ['CUDA_VISIBLE_DEVICES']='2',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Xilinx/Vitis-AI,https://github.com/Xilinx/Vitis-AI,src/vai_quantizer/vai_q_tensorflow2.x/tensorflow_model_optimization/python/core/quantization/keras/vitis/vitis_quantize_pb.py,117,"os.environ[""CUDA_VISIBLE_DEVICES""] = gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
alexxijielu/paired_cell_inpainting,https://github.com/alexxijielu/paired_cell_inpainting,human_model/eval_layer_all_cells.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kabbas570/Dog-Noseprint-Recognition-and-Localization-,https://github.com/kabbas570/Dog-Noseprint-Recognition-and-Localization-,Visitation of Activation Map/grad_cam.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""3"";",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
zhengyanzhao1997/NLP-model,https://github.com/zhengyanzhao1997/NLP-model,model/model/TF_model/Longsumm/section_extract_model/Bert_extract_8192.py,10,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0,4,5,6""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MIDA-group/MultiRegEval,https://github.com/MIDA-group/MultiRegEval,voxelmorph/voxelmorph/tf/utils.py,25,os.environ['CUDA_VISIBLE_DEVICES'] = gpuid,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MIDA-group/MultiRegEval,https://github.com/MIDA-group/MultiRegEval,voxelmorph/voxelmorph/tf/utils.py,39,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
farrell236/RATCHET,https://github.com/farrell236/RATCHET,classifier/train.py,5,"os.environ['CUDA_VISIBLE_DEVICES'] = '0,1'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
deepcurator/DCC,https://github.com/deepcurator/DCC,src/embedding/gae_train.py,11,"os.environ['CUDA_VISIBLE_DEVICES'] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ramsesproject/TomoGAN,https://github.com/ramsesproject/TomoGAN,tf1/infer.py,19,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpus,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
raminmh/liquid_time_constant_networks,https://github.com/raminmh/liquid_time_constant_networks,experiments_with_ltcs/power.py,4,os.environ['CUDA_VISIBLE_DEVICES'] = '-1'  # Run on CPU,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
peteryuX/arcface-tf2,https://github.com/peteryuX/arcface-tf2,train.py,22,os.environ['CUDA_VISIBLE_DEVICES'] = FLAGS.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
murdockhou/Single-Stage-Multi-person-Pose-Machines,https://github.com/murdockhou/Single-Stage-Multi-person-Pose-Machines,nets/mobilenetV3.py,156,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
PINTO0309/PINTO_model_zoo,https://github.com/PINTO0309/PINTO_model_zoo,082_MediaPipe_Meet_Segmentation/01_segm_lite_v509_tflite_to_pb_saved_model.py,17,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
inspire-group/ModelPoisoning,https://github.com/inspire-group/ModelPoisoning,agents.py,40,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(gpu_id)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AlexanderLutsenko/nobuco,https://github.com/AlexanderLutsenko/nobuco,examples/control_while.py,2,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
safreita1/malnet-image,https://github.com/safreita1/malnet-image,main.py,125,"os.environ[""CUDA_VISIBLE_DEVICES""] = ','.join(str(d) for d in args['devices'])",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CrawlScript/tf_geometric,https://github.com/CrawlScript/tf_geometric,demo/demo_diff_pool.py,7,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kimbring2/AlphaStar_Implementation,https://github.com/kimbring2/AlphaStar_Implementation,run_supervised_learning.py,100,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ngunnar/learning-a-deformable-registration-pyramid,https://github.com/ngunnar/learning-a-deformable-registration-pyramid,train_tf_task3.py,99,"os.environ[""CUDA_VISIBLE_DEVICES""]=args.gpus",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
cryoem/eman2,https://github.com/cryoem/eman2,programs/e2gmm_analysis.py,12,"os.environ[""CUDA_VISIBLE_DEVICES""]='0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pascme05/PyDTS,https://github.com/pascme05/PyDTS,src/model/testMdlDL.py,48,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pascme05/PyDTS,https://github.com/pascme05/PyDTS,src/model/testMdlDL.py,52,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Sun-Yize/Deep-Learning-On-Raspberry-Pi-Zero,https://github.com/Sun-Yize/Deep-Learning-On-Raspberry-Pi-Zero,Image_Classification/transfer_learning.py,7,"os.environ[""CUDA_VISIBLE_DEVICES""]=""3""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MihawkHu/DCASE2020_task1,https://github.com/MihawkHu/DCASE2020_task1,task1b/eval/eval_quantized.py,5,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pBFSLab/DeepPrep,https://github.com/pBFSLab/DeepPrep,deepprep/SynthMorph/mri_synthmorph_joint.py,535,"gpu = os.environ.get('CUDA_VISIBLE_DEVICES', '0')",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
nthu-datalab/On.the.Trade-off.between.Adversarial.and.Backdoor.Robustness,https://github.com/nthu-datalab/On.the.Trade-off.between.Adversarial.and.Backdoor.Robustness,cifar10/cifar10_exp_lipschitz_adversarial.py,8,os.environ['CUDA_VISIBLE_DEVICES'] = str(gpu),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
mgflast/easymode,https://github.com/mgflast/easymode,src/easymode/n2n/inference.py,155,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ning-wang1/manda,https://github.com/ning-wang1/manda,train_models.py,38,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
motornet-org/MotorNet,https://github.com/motornet-org/MotorNet,motornet_tf/utils/parallelizer.py,41,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
akhilmathurs/collossl,https://github.com/akhilmathurs/collossl,hparam_tuning_mp_ssl_baseline.py,188,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
akhilmathurs/collossl,https://github.com/akhilmathurs/collossl,hparam_tuning_mp_ssl_baseline.py,191,"os.environ[""CUDA_VISIBLE_DEVICES""] = setup_args[""CUDA_VISIBLE_DEVICES""]",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
akhilmathurs/collossl,https://github.com/akhilmathurs/collossl,hparam_tuning_mp_ssl_baseline.py,477,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
iwbn/unsupsimflow,https://github.com/iwbn/unsupsimflow,model/pwcnet.py,226,"os.environ['CUDA_VISIBLE_DEVICES'] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Apm5/tensorflow_2.0_tutorial,https://github.com/Apm5/tensorflow_2.0_tutorial,CNN/VGG16.py,8,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
prajwalsingh/EEG2Image,https://github.com/prajwalsingh/EEG2Image,not_use_dummy_inference_inception.py,41,"os.environ[""CUDA_VISIBLE_DEVICES""]= '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
gbattocletti-riccardoUrb/rl-exploration-for-uavs,https://github.com/gbattocletti-riccardoUrb/rl-exploration-for-uavs,main [only path planning]/drone_class.py,14,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yannqi/Pixel2Mesh-Tensorflow2,https://github.com/yannqi/Pixel2Mesh-Tensorflow2,train_mvp2m.py,21,os.environ['CUDA_VISIBLE_DEVICES'] = str(cfg.gpu_id),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kramerlab/direct-ranker,https://github.com/kramerlab/direct-ranker,table2/ranknet_eval.py,56,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
littlemesie/recommend-tf2.0,https://github.com/littlemesie/recommend-tf2.0,src/match/fm/train.py,27,"os.environ['CUDA_VISIBLE_DEVICES'] = '2, 3'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
scope-lab-vu/Resonate,https://github.com/scope-lab-vu/Resonate,resonate-carla/leaderboard/team_code/detector_code/train.py,33,"os.environ[""CUDA_VISIBLE_DEVICES""]=""0""#Setting the script to run on GPU:1,2",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
xingbod/DeepRankHashing4CancellableFace,https://github.com/xingbod/DeepRankHashing4CancellableFace,trash/train_twostage_tripletloss.py,26,os.environ['CUDA_VISIBLE_DEVICES'] = FLAGS.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
JDGalileo/galileo,https://github.com/JDGalileo/galileo,examples/tf/sage/unsupervised_sparse.py,168,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
TudorCretu/PI-LSTM,https://github.com/TudorCretu/PI-LSTM,train.py,13,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
